,Company,Revenue,Gross Margin,EBITDA Margin,Net Profit Margin,returnOnEquity,ROIC,returnOnAssets,Net Debt to EBITDA,Debt to Equity,10Y Revenue Growth (per Share),10Y Net Income Growth (per Share),5Y Revenue Growth (per Share),5Y Net Income Growth (per Share),3Y Revenue Growth (per Share),3Y Net Income Growth (per Share),PE ratio,Enterprise Value over EBITDA,priceBookValueRatio,Sector,Market Cap,priceVar,Market Capitalisation,Sector Market Cap,year
2859,TREC,287932000.0,0.0966,0.053,-0.0081,-0.0126,0.0056,-0.009000000000000001,3.7209,0.5543,0.0596,0.0,0.0376,0.0,0.0587,0.0,0.0,16.2038,1.0363,Basic Materials,191225338.2,-14.371260254853745,0.038181116991105817,500837464353.244,2018
2861,MATX,2222800000.0,0.1565,0.117,0.049,0.1443,0.0381,0.0829,3.2086,1.1339,0.0137,-0.0225,0.0631,0.1521,0.0631,0.0254,12.5569,8.4517,1.8102,Industrials,1367401035.84,29.393090485971364,0.07310785067470663,1870388779344.9854,2018
2865,PKE,40230000.0,0.2806,0.162,0.5119,0.1523,0.0161,0.1483,-16.5617,0.0,-0.1639,-0.0505,-0.2519,0.0453,-0.3646,0.0202,17.1078,37.477,2.6112,Technology,353143432.7,11.034716027080748,0.00769496155222323,4589281314836.065,2018
2869,CSII,217043000.0,0.8181,0.034,0.0079,0.0127,0.0284,0.0108,-13.1313,0.1566,0.0,0.0,0.0645,0.0,0.044,0.0,665.4,138.6313,8.2303,Healthcare,1106500480.35,71.5142968000103,0.04027338104616223,2747473521236.533,2018
2870,OXM,1086211000.0,0.564,0.119,0.0599,0.1514,0.0962,0.2209,0.3064,0.1066,0.0024,0.0289,0.0484,0.1571,0.0532,0.1208,19.5383,10.3169,2.9628,Consumer Cyclical,1289255094.36,5.94724421094599,0.08557011496053218,1506665142327.608,2018
2872,CMT,269485000.0,0.1007,0.023,-0.0177,-0.0483,-0.0119,-0.0396,8.9226,0.5902,0.0723,0.0,0.1174,0.0,0.0982,0.0,0.0,18.0167,0.5553,Consumer Cyclical,57583769.13,-57.4607322408894,0.003821935446189479,1506665142327.608,2018
2873,ALGT,1667447000.0,0.3279,0.229,0.097,0.2344,0.0881,0.0885,2.2523,1.8422,0.1546,0.1925,0.1474,0.1581,0.1193,-0.0797,10.002,6.4872,2.3195,Industrials,1619536759.52,70.72453357687445,0.08658824183532397,1870388779344.9854,2018
2879,RDI,309385000.0,0.2382,0.155,0.0464,0.0815,0.041,0.0497,3.1131,0.9236,0.0439,0.0,0.04,0.1004,0.0672,-0.1428,23.4516,10.0768,1.8979,Consumer Cyclical,334669230.14,-23.30363630326294,0.02221258199569004,1506665142327.608,2018
2887,NEOG,397930000.0,0.4681,0.227,0.1587,0.1127,0.1191,0.1539,-2.3306,0.0,0.1253,0.159,0.122,0.1659,0.1041,0.2172,61.5528,40.8449,6.9717,Healthcare,3905355365.35,14.672293641199264,0.1421435124001613,2747473521236.533,2018
2889,WTS,1564900000.0,0.4195,0.153,0.0818,0.1436,0.1041,0.2228,0.6236,0.3965,0.0155,0.1135,0.0191,0.1772,0.0275,0.0,17.3003,9.8137,2.4833,Industrials,2200099306.77,55.956145596200784,0.11762791410353092,1870388779344.9854,2018
2898,IMKTA,4092804877.0,0.2395,0.059,0.0238,0.1635,0.0498,0.0632,3.5484,1.4538,0.0434,0.085,0.0422,0.3938,0.027000000000000003,0.1794,6.8158,6.3792,1.1457,Consumer Defensive,682146657.92,74.6725901831029,0.04324410021838682,1577432885584.61,2018
2900,RAIL,316519000.0,-0.0115,-0.058,-0.1282,-0.2096,-0.1257,-0.1991,3.7303,0.0,-0.0862,0.0,0.0113,0.0,-0.2603,0.0,0.0,0.0,0.4259,Industrials,83368425.12,-71.28987625116845,0.004457277868679036,1870388779344.9854,2018
2906,CECO,581296000.0,0.8109,0.14400000000000002,0.0949,0.1554,0.2851,0.2726,-2.734,0.0,-0.0759,0.017,-0.1134,0.0,-0.1254,0.0122,14.4557,6.7708,2.2430000000000003,Consumer Defensive,796670528.64,60.05221719737938,0.050504242425803564,1577432885584.61,2018
2907,TR,518920000.0,0.3626,0.177,0.1096,0.0758,0.0629,0.1327,-1.9416,0.0105,0.0129,0.0464,0.0053,0.0011,0.0011,-0.0349,37.5281,21.3827,2.8504,Consumer Defensive,2144968574.4,6.741526665952637,0.13597843648384803,1577432885584.61,2018
2909,LCUT,704542000.0,0.363,0.06,-0.0024,-0.0062,0.0188,-0.0066,7.0204,1.0949,-0.018000000000000002,0.0,-0.0298,0.0,-0.0679,0.0,0.0,11.92,0.7451,Consumer Cyclical,208244354.47,-28.954049737409104,0.013821541935209883,1506665142327.608,2018
2910,ERIE,2382212000.0,0.1445,0.157,0.121,0.29600000000000004,0.3813,0.3829,-1.5224,0.1024,0.0008,0.1671,-0.1743,0.123,0.1653,0.1817,21.5363,14.9521,6.3243,Financial Services,6157803529.1,30.11067611612902,1.2650048006531742,486781040350.2399,2018
2913,HSTM,231616000.0,0.5855,0.258,0.1391,0.101,0.0582,0.2141,-2.8244,0.0,0.1169,0.2247,0.0782,0.2607,0.0107,0.5156,24.15,10.2362,2.4475,Technology,780658627.35,11.842109803677983,0.017010476669327604,4589281314836.065,2018
2919,FIX,2182879000.0,0.2044,0.08900000000000001,0.0517,0.2267,0.1697,0.466,0.1604,0.1544,0.0576,0.0919,0.1,0.3289,0.116,0.3204,14.4158,8.4788,3.2538,Industrials,1622704224.96,15.653484129136976,0.08675758980591591,1870388779344.9854,2018
2924,OFIX,453042000.0,0.7867,0.094,0.0305,0.0412,0.0672,0.0685,-1.7037,0.0,-0.0214,0.0,0.0287,0.0,0.0511,0.0,71.9041,21.7352,2.9099,Healthcare,993154209.23,-10.5385485069214,0.03614790830752098,2747473521236.533,2018
2925,KVHI,170761000.0,0.4138,0.041,-0.0482,-0.0827,-0.0354,-0.1138,2.0232,0.2951,0.0572,0.0,-0.0137,0.0,-0.054000000000000006,0.0,0.0,28.1607,1.7798,Technology,182518164.99,7.432437097306174,0.003977053322052012,4589281314836.065,2018
2926,TTGT,121333000.0,0.7613,0.174,0.1068,0.0977,0.0812,0.1949,-0.4827,0.1882,0.0565,0.2705,0.1337,0.0,0.0884,0.2891,25.9787,15.6683,2.5851,Technology,341900402.91,114.1099366686692,0.007449977010664319,4589281314836.065,2018
2928,ARCB,3093788000.0,1.0,0.065,0.0217,0.0937,0.0807,0.0811,-0.0263,0.4064,0.0508,0.0841,0.0614,0.3362,0.0553,0.1496,13.1264,4.3204,1.2272,Industrials,880143442.68,-19.30555488946912,0.04705671101107804,1870388779344.9854,2018
2940,UNT,843281000.0,0.489,0.258,-0.0537,-0.0326,-0.0047,-0.019,2.8701,0.4634,-0.0593,0.0,-0.1074,0.0,-0.0272,0.0,0.0,6.4142,0.555,Energy,771948468.48,-95.27346409017058,0.06896381798324033,1119352859303.12,2018
2944,VHI,1889300000.0,0.3591,0.183,0.1388,0.4127,0.1224,0.1617,0.8192,1.2597,0.0185,0.0,-0.0065,0.0,0.0752,0.0,2.5065,2.7133,1.0388,Basic Materials,654627916.57,-7.323050189847557,0.13070665897874736,500837464353.244,2018
2948,CNXN,2699489000.0,0.1523,0.038,0.0239,0.1228,0.118,0.1401,-0.8927,0.0,0.0445,0.2013,0.035,0.1209,0.0119,0.1087,12.2851,6.8432,1.5056,Technology,794684713.53,64.91395555518396,0.01731610374288827,4589281314836.065,2018
2952,DLB,1171924000.0,0.8906,0.336,0.1043,0.0517,0.1275,0.0708,-2.802,0.0,0.0704,-0.0406,0.0489,-0.0864,0.0613,-0.1262,59.2966,15.6145,3.0591,Consumer Cyclical,7252201511.03,11.997761474029113,0.48134129524137403,1506665142327.608,2018
2953,HAYN,435326000.0,0.1283,0.046,-0.05,-0.0653,0.0061,-0.045,-0.0679,0.0253,-0.0414,0.0,-0.0218,0.0,-0.0394,0.0,0.0,21.9472,1.3134,Industrials,440697460.19,34.07818737443811,0.02356181052071609,1870388779344.9854,2018
2964,ANDE,3045382000.0,0.0992,0.056,0.0136,0.05,0.0138,0.0349,4.0813,0.8705,-0.0171,0.0198,-0.1164,-0.1449,-0.1047,0.0,20.3333,9.0118,1.0187,Consumer Defensive,845887000.0,-16.279816154179038,0.05362427826439709,1577432885584.61,2018
2972,ATHX,24291000.0,1.0,-0.964,-0.9997,-0.5632,0.0,-0.5353,2.1794,0.0,0.0081,0.0,0.3327,0.0,0.0691,0.0,0.0,0.0,4.7552,Healthcare,204114038.4,-16.891891674197794,0.007429153978093155,2747473521236.533,2018
2975,DGII,228366000.0,0.4768,0.066,0.0057,0.0039,0.0053,0.0097,-4.1598,0.0,0.0158,-0.2057,0.023,-0.2646,0.0064,-0.4354,261.8,19.4801,1.0823,Technology,356606851.37,70.54859218308344,0.007770429113098255,4589281314836.065,2018
2980,ORN,520894000.0,0.0416,-0.128,-0.1813,-0.6669,-0.2846,-0.4751,-1.0518,0.5584,0.0417,0.0,0.0706,0.0,0.0233,0.0,0.0,0.0,0.8729,Industrials,124266795.51,16.629219767933527,0.006643901892606442,1870388779344.9854,2018
2984,VLGEA,1615045000.0,0.2743,0.039,0.0155,0.0827,0.0802,0.0826,-1.1396,0.1618,0.028,0.0024,0.0101,-0.0134,0.0017,-0.0689,14.7897,5.5154,1.3676,Consumer Defensive,414586305.28,-11.512332748167589,0.026282341966412773,1577432885584.61,2018
2989,FICO,1000146000.0,0.6871,0.218,0.1265,0.44,0.1094,-4.4106,3.0854,2.6578,0.0826,0.0952,0.0985,0.1079,0.0802,0.1561,53.3967,33.4366,23.0068,Technology,6629462337.39,101.99470676579901,0.14445534894447437,4589281314836.065,2018
2990,GRC,414334000.0,0.2653,0.156,0.0965,0.1364,0.1158,0.1461,-0.7169,0.0,0.0228,0.0392,0.0124,0.0595,0.0077,0.1689,21.183000000000003,12.3456,2.8876,Industrials,846453428.45,19.557526235302504,0.045255480453985086,1870388779344.9854,2018
2995,HWKN,504169000.0,0.1721,0.021,-0.0182,-0.0454,-0.0219,-0.0463,8.9196,0.4975,0.1003,0.0,0.0726,0.0,0.1133,0.0,0.0,40.9393,1.6875,Basic Materials,343315406.4,11.891470793821938,0.06854826781845084,500837464353.244,2018
2996,SJW,397699000.0,0.4918,0.327,0.0975,0.0436,0.0312,0.0227,0.8511,0.5976,0.0459,0.046,0.0601,0.1005,0.0775,-0.006,30.3934,9.6732,1.4433,Utilities,1147505731.02,32.28184570434761,0.15043434722926238,762795034614.7997,2018
2997,GFF,1977918000.0,0.2677,0.125,0.0635,0.2649,0.0369,0.1457,4.246,2.3632,0.0219,0.0,0.0701,1.1343,0.132,0.5857,5.049,7.0923,1.3133,Basic Materials,704757574.65,87.86727889767397,0.14071582595365303,500837464353.244,2018
3000,CEVA,77877000.0,0.8979,0.07,0.0074,0.0023,-0.0071,0.0035,-26.7158,0.0,0.0577,-0.244,0.0973,-0.3879,0.0675,-0.5598,736.3333,61.8966,1.9642,Technology,483823485.84,20.249772492102405,0.010542467385381511,4589281314836.065,2018
3002,AGX,892815000.0,0.1673,0.13,0.0807,0.2011,0.0,0.2271,-3.7383,0.0,0.1193,0.0,0.2326,0.2241,0.294,0.3005,9.3966,2.1008,1.8947,Industrials,677924148.4,6.977044453718591,0.036245092778914696,1870388779344.9854,2018
3004,SMP,1092051000.0,0.2864,0.083,0.0394,0.092,0.0846,0.1326,0.418,0.1053,0.015,0.0,0.0258,-0.0308,0.045,-0.0172,25.356,12.3416,2.3253,Consumer Cyclical,1086363259.74,13.471316197106061,0.072103829127002,1506665142327.608,2018
3016,XPL,0.0,0.0,-9.1,0.0,-0.1328,-0.1322,-0.1327,3.3375,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.495,Basic Materials,13393559.18,20.000004768371586,0.0026742326869048745,500837464353.244,2018
3028,RCKY,252694000.0,0.3444,0.092,0.0576,0.096,0.0755,0.1126,-0.4371,0.0,-0.0318,0.2494,0.0092,0.1489,-0.0144,0.3101,13.2653,7.8535,1.2716,Consumer Cyclical,192954242.0,16.16868066019617,0.012806710434802387,1506665142327.608,2018
3029,KAMN,1875425000.0,0.2933,0.073,0.0289,0.0856,0.0479,0.0885,1.9491,0.4638,0.031,0.0328,0.0165,-0.0191,0.0091,-0.0448,28.9124,13.3656,2.4759,Industrials,1568202249.02,19.72174142936846,0.08384365145567159,1870388779344.9854,2018
3030,USM,3967000000.0,0.5489999999999999,0.241,0.0378,0.037000000000000005,0.0165,0.0444,1.0731,0.4003,-0.005,0.1649,-0.0023,0.009000000000000001,-0.0131,-0.1529,29.6971,5.7353,1.1401,Communication Services,4461725425.74,-30.95102210910369,0.5991021299226414,744735363620.9099,2018
3031,POWI,415955000.0,0.5164,0.202,0.1682,0.1328,0.1116,0.1758,-2.7229,0.0,0.0774,0.4449,0.0366,0.0407,0.0592,0.2073,25.6218,18.5818,3.3725,Technology,1788512422.16,63.98823752260646,0.03897151426255263,4589281314836.065,2018
3033,HIL,428679000.0,0.3049,-0.038,-0.0734,-0.3353,-0.1167,-0.3708,-1.5073,0.511,-0.0173,0.0,-0.119,0.0,-0.0992,0.0,0.0,0.0,1.8275,Industrials,171119388.44,1.607723228984954,0.009148867354728593,1870388779344.9854,2018
3048,NL,118217000.0,0.3237,-0.447,-0.34700000000000003,-0.1444,-0.1165,-0.3495,2.2792,0.0018,-0.0333,0.0,0.0511,0.0,0.0272,0.0,0.0,0.0,0.6022,Industrials,171033468.84,10.451981015954107,0.009144273678753373,1870388779344.9854,2018
3050,USEG,5539000.0,0.5866,-0.07400000000000001,-0.1878,-0.107,-0.0642,-0.0798,4.7525,0.0964,-0.0283,0.0,-0.4324,0.0,-0.4199,0.0,0.0,0.0,0.9281,Energy,9015827.53,-58.33333222954359,0.000805449993276742,1119352859303.12,2018
3057,SYX,896900000.0,0.3431,0.27,0.2505,1.6318,0.0,1.6933,-1.2176,0.0,-0.1153,0.155,-0.147,0.0,-0.104,0.0,3.9619,2.4515,6.4539,Consumer Cyclical,890144481.81,4.628547678611371,0.05908044573426839,1506665142327.608,2018
3058,GHM,77534000.0,0.2189,-0.13699999999999998,-0.127,-0.0953,-0.2835,-0.1035,7.1879,0.0014,-0.0093,0.0,-0.0538,0.0,-0.1591,0.0,0.0,0.0,2.0192,Industrials,208645035.36,-2.8728711727168723,0.011155169324372658,1870388779344.9854,2018
3059,GCO,2127547000.0,0.4754,0.002,-0.0526,-0.1349,0.0455,-0.1518,11.5683,0.1066,0.0495,0.0,-0.0019,0.0,-0.0347,0.0,0.0,166.1001,0.7805,Consumer Cyclical,647179032.5,6.347085460475683,0.04295440402239544,1506665142327.608,2018
3061,JBSS,888931000.0,0.1563,0.077,0.0366,0.1337,0.104,0.1271,0.9732,0.2793,0.0434,0.0,0.0293,0.0735,-0.0062,0.028,26.4545,13.5513,3.5442,Consumer Defensive,858362775.66,75.45986484126159,0.05441516932378923,1577432885584.61,2018
3063,RGR,495635000.0,0.2711,0.204,0.1028,0.1928,0.3755,0.209,-1.5128,0.0,0.1178,0.2068,-0.0441,-0.1269,-0.0123,-0.0424,18.226,7.6849,3.5162,Industrials,929115824.4,-11.433622047702274,0.04967501059995551,1870388779344.9854,2018
3064,LPTH,32525471.0,0.3852,0.118,0.0326,0.03,0.0064,0.0417,0.2425,0.2103,-0.0239,0.0,0.0596,0.1896,0.1189,0.0,57.5,15.7209,1.6741,Technology,59182551.2,-52.28757956051508,0.0012895821184174688,4589281314836.065,2018
3066,TTEC,1509171000.0,0.2327,0.099,0.0237,0.1038,0.0785,0.0791,1.357,0.8170000000000001,0.0479,-0.0324,0.0711,-0.0994,0.0719,-0.152,36.6282,10.1463,3.8234,Industrials,1319736209.89,39.0714851732799,0.07055945932011927,1870388779344.9854,2018
3073,ULBI,87190000.0,0.2934,0.103,0.2859,0.2385,0.0515,0.3988,-2.8893,0.0,-0.0943,0.0707,0.0399,0.0,0.0514,1.0687,4.2994,9.1102,1.0299,Industrials,107707569.75,3.3566401107275885,0.005758565862853361,1870388779344.9854,2018
3081,SQBG,169956000.0,1.0,0.32,-0.0617,-0.0383,0.0369,-0.2728,10.9431,2.2298,-0.1491,0.0,0.1584,0.0,0.0757,0.0,0.0,11.8895,0.1871,Consumer Cyclical,51428231.2,-59.52380783433542,0.003413381630409917,1506665142327.608,2018
3084,SPOK,169474000.0,0.8088,0.051,-0.0087,-0.0054,-0.0101,-0.0153,-10.1708,0.0,-0.0428,0.0,-0.0232,0.0,-0.0082,0.0,0.0,19.8837,0.939,Communication Services,257987435.16,-6.532656870540853,0.03464149116078801,744735363620.9099,2018
3090,PLUS,1418802000.0,0.228,0.071,0.0389,0.1479,0.1851,0.2356,-1.158,0.0036,0.0715,0.1493,0.1033,0.1238,0.0962,0.0847,18.8875,9.2848,2.7626,Technology,1053815974.5,20.27682464782093,0.02296254908351905,4589281314836.065,2018
3095,RFIL,50196000.0,0.3407,0.156,0.1165,0.2104,0.4065,0.2399,-2.0869,0.0,0.075,0.1054,0.0273,0.0626,0.1485,0.7638,12.125,7.1233,2.5935,Technology,72088079.76,-7.250081894458437,0.001570792348835889,4589281314836.065,2018
3097,PRFT,498375000.0,0.3583,0.113,0.0493,0.0694,0.0524,0.224,1.3322,0.3395,0.0693,0.0834,0.0452,0.0138,0.0274,0.0323,29.2895,14.4377,1.9818,Technology,738626556.36,108.36724750362491,0.01609460187093335,4589281314836.065,2018
3105,AMSC,48403000.0,0.0784,-0.447,-0.6771,-0.6275,-0.7539,-0.6259,1.5838,0.0,-0.215,0.0,-0.3113,0.0,-0.3256,0.0,0.0,0.0,2.1472,Technology,117245906.4,-33.191490173339844,0.002554777063261989,4589281314836.065,2018
3111,RAVN,377317000.0,0.3222,0.196,0.1087,0.1486,0.1483,0.1787,-0.5493,0.0,0.0504,0.0411,-0.0115,-0.0453,0.0201,0.1121,33.8158,18.1302,4.993,Industrials,1378380153.3,-3.880738903522545,0.07369484721688248,1870388779344.9854,2018
3126,JJSF,1138265000.0,0.2954,0.14400000000000002,0.091,0.1365,0.1015,0.2041,-0.8039,0.0014,0.0615,0.1406,0.0568,0.1009,0.0523,0.1384,26.9404,16.279,3.682,Consumer Defensive,2793383895.0,32.27655453432292,0.17708416760721632,1577432885584.61,2018
3128,TTEK,2964148000.0,0.1297,0.078,0.0462,0.1416,0.1006,0.2878,0.5689,0.2868,0.0385,0.0903,0.0563,0.0,0.1215,0.565,27.6911,16.9238,3.8985,Industrials,3769341180.8,69.7278990033722,0.20152714892355336,1870388779344.9854,2018
3130,CCF,284188000.0,0.3837,0.267,0.1518,0.1748,0.1411,0.3315,-0.1297,0.1013,0.0834,0.1195,0.0463,0.1902,0.0528,0.1701,26.9457,15.2432,4.6759,Industrials,1164666674.9,20.048932038054406,0.06226869449611803,1870388779344.9854,2018
3136,EDUC,111984600.0,0.6801,0.091,0.0466,0.2556,0.1193,0.1303,1.7625,1.0149,0.129,0.0748,0.3343,0.4428,0.4992,0.8115,15.1172,9.517,3.8781,Consumer Cyclical,79120872.9,-27.406476823270804,0.0052513906824557055,1506665142327.608,2018
3140,FLXS,489180000.0,0.2008,0.066,0.0361,0.0731,0.0767,0.0738,-1.3449,0.0,0.001,0.1332,0.0259,0.038,-0.003,-0.0917,17.4222,8.1313,1.2748,Consumer Cyclical,307912197.6,-12.715546816928267,0.020436670959567995,1506665142327.608,2018
3141,VALU,35868000.0,0.8367,0.363,0.4109,0.3385,0.0422,4.8148,-1.8264,0.0,-0.0775,-0.0509,0.004,0.1781,0.006999999999999999,0.2692,12.8158,12.6803,4.3384,Consumer Cyclical,188920137.32,11.780183729889169,0.012538959853291764,1506665142327.608,2018
3143,MYE,566735000.0,0.3164,0.054000000000000006,-0.0059,-0.0217,0.1289,-0.0222,0.5820000000000001,0.4966,-0.0358,0.0,-0.0147,0.0,-0.0542,0.0,0.0,17.9541,3.4544,Consumer Cyclical,534175549.72,12.813561945796726,0.035454165276218315,1506665142327.608,2018
3145,RLGT,842417000.0,0.2376,0.033,0.0121,0.0763,0.0404,0.1833,1.4385,0.3516,0.1927,0.1746,0.1276,0.1339,0.0745,0.0868,23.4118,8.5155,1.4721,Industrials,196449946.34,30.751170713514014,0.010503161081237732,1870388779344.9854,2018
3146,FC,209758000.0,0.7070000000000001,0.062,-0.0281,-0.0731,-0.0173,-0.2203,2.7060000000000004,0.5618,0.0164,0.0,0.066,0.0,0.065,0.0,0.0,30.1759,4.4232,Consumer Defensive,356037913.6,48.252069372393684,0.022570717071620408,1577432885584.61,2018
3147,NC,135375000.0,0.2214,0.435,0.257,0.1387,0.1073,0.1411,-1.2616,0.044,-0.268,0.0,-0.2985,-0.0174,-0.0257,0.1696,6.752999999999999,2.7381,0.9375,Consumer Cyclical,235355970.6,44.199129627765466,0.015620987304213109,1506665142327.608,2018
3148,APT,46624000.0,0.3799,0.106,0.0777,0.1126,0.0966,0.1305,-1.4709,0.0,0.0878,0.1524,0.08,0.192,0.1071,0.6578,14.2692,8.7671,1.5608,Basic Materials,50565745.51,-11.13989222862267,0.010096238622104285,500837464353.244,2018
3149,EVI,150007000.0,0.2434,0.057,0.0264,0.0695,0.0654,0.3855,1.0199,0.1756,0.1532,0.1529,0.2113,0.0921,0.4536,0.1431,117.7941,53.5754,7.845,Consumer Cyclical,447405759.0,-23.44280535345028,0.029695102543410172,1506665142327.608,2018
3159,HBP,839600000.0,0.1983,0.005,-0.0076,-0.1032,-0.0028,-0.0365,33.6829,2.2403,0.0042,0.0,0.0632,0.0,0.0692,0.0,0.0,45.1151,0.7287,Industrials,46872021.6,-17.20430376295656,0.0025060042124725903,1870388779344.9854,2018
3160,HOFT,620632000.0,0.2172,0.086,0.0455,0.1231,0.1067,0.1549,0.4172,0.2323,0.0768,0.0439,0.2129,0.2478,0.3284,0.275,16.0331,8.9212,1.9858,Consumer Cyclical,456381469.2,-4.130071169171827,0.030290836124007497,1506665142327.608,2018
3163,KBAL,704554000.0,0.3344,0.097,0.0489,0.1784,0.2627,0.2031,-1.2804,0.001,-0.0636,0.0,0.0753,0.1206,0.0669,0.2067,17.8152,7.6591,3.1495,Technology,608027844.71,45.910005024098254,0.01324886846104616,4589281314836.065,2018
3164,LNDC,524227000.0,0.1494,0.057,0.0474,0.0983,0.0246,0.1475,2.3482,0.2888,0.076,0.0567,0.0217,0.0062,-0.0172,0.2141,15.6111,15.332,1.5336,Consumer Defensive,387280213.4,-4.233700103595997,0.02455129577550747,1577432885584.61,2018
3166,NWPX,172149000.0,0.0703,0.157,0.118,0.0929,-0.008,0.0878,0.1776,0.0524,-0.0974,-0.0483,-0.142,0.0,-0.0077,0.0,11.1435,8.5874,1.0372,Basic Materials,226729430.95,42.350435539806966,0.04527006206350534,500837464353.244,2018
3170,UTL,444100000.0,0.3243,0.261,0.0743,0.094,0.0371,0.0331,4.152,1.3916,-0.0487,0.0297,0.0245,0.0733,-0.0076,0.0563,22.7085,10.656,2.1346,Utilities,753166441.2,31.0694869404396,0.09873772206453049,762795034614.7997,2018
3172,ZEUS,1715081000.0,0.1995,0.044,0.0197,0.11,0.0572,0.0568,3.921,0.9855,0.0286,-0.0721,0.0561,0.337,0.1262,0.0,4.8373,6.0217,0.5321,Industrials,157089853.73,17.865986611796092,0.008398780802406932,1870388779344.9854,2018
3173,SCL,1993857000.0,0.1713,0.116,0.0566,0.1397,0.1038,0.1021,-0.104,0.3419,0.0035,0.0969,0.0082,0.0875,0.0349,0.1359,15.102,7.0834,2.1061,Basic Materials,1666189698.0,39.84582711151897,0.33268072310677327,500837464353.244,2018
3174,SALM,262783000.0,0.2225,0.136,-0.0121,-0.0144,0.0203,-0.0366,7.0807,1.1442,0.0066,0.0,0.0111,0.0,-0.0134,0.0,0.0,8.6079,0.2467,Consumer Cyclical,54728974.08,-34.1762326839013,0.0036324577069228947,1506665142327.608,2018
3179,FORR,357575000.0,0.5903,0.091,0.043,0.1015,0.603,0.2258,-4.298,0.0,0.0659,-0.0391,0.0673,0.0637,0.0414,0.083,52.5882,20.7127,5.3882,Industrials,816400800.0,-3.9170523114515614,0.04364872207402279,1870388779344.9854,2018
3181,STRL,1037667000.0,0.1063,0.054000000000000006,0.0243,0.1532,0.1303,0.1436,-0.2155,0.4989,0.02,-0.0378,0.029,0.0,0.0622,0.0,11.5851,5.0441,1.7841,Industrials,294774364.17,26.39137782563461,0.01576005841273442,1870388779344.9854,2018
3186,STCN,645258000.0,0.1569,0.05,0.0569,0.3411,-0.0274,0.3883,11.124,4.2124,-0.0694,0.1249,-0.0758,0.0,0.0028,0.0,3.5333,15.0894,1.2187,Industrials,128766892.0,-15.60693514160272,0.00688449874282792,1870388779344.9854,2018
3188,MMLP,972655000.0,0.2961,0.17800000000000002,0.0453,0.1529,0.0289,0.0811,3.852,2.3165,-0.116,-0.0911,-0.1626,0.0,-0.0522,0.0141,9.2613,6.1665,1.3899,Energy,401292516.36,-56.05185362756472,0.03585040347418546,1119352859303.12,2018
3196,GHC,2695966000.0,0.3741,0.17600000000000002,0.1006,0.093,0.0485,0.2677,-0.6369,0.1636,0.0122,0.2196,0.0707,0.0922,0.0383,0.0,12.6722,6.5363,1.1574,Consumer Cyclical,3396200780.22,-1.3230864993224052,0.22541178426503566,1506665142327.608,2018
3199,AMOT,310611000.0,0.2943,0.113,0.0513,0.1564,0.0626,0.1393,3.2566,1.2033,0.1098,0.1569,0.1873,0.3088,0.1,0.1272,25.9826,15.3711,4.0852,Technology,423499511.58,9.070285738943538,0.009228013767884,4589281314836.065,2018
3203,CSV,267992000.0,0.2834,0.212,0.0435,0.0526,0.0306,0.0353,6.4384,1.6541,0.0485,0.4727,0.0452,-0.0975,0.0304,-0.1793,24.2188,11.6705,1.3143,Consumer Cyclical,297206408.5,66.54441786951814,0.019726109017220213,1506665142327.608,2018
3204,CVU,83929270.0,0.2164,0.112,0.0264,0.0237,0.0442,0.0219,2.5839,0.3249,0.04,-0.0604,-0.022,-0.2404,-0.0892,-0.2646,27.6957,10.5531,0.7598,Industrials,74705984.08,-1.1747419145117093,0.00399414201501798,1870388779344.9854,2018
3206,EBF,370171000.0,0.3166,0.16699999999999998,0.0889,0.1257,0.1468,0.1831,-1.0695,0.1146,-0.0477,-0.0288,-0.0658,0.0642,-0.0029,0.0,15.0,6.9343,1.893,Industrials,495629355.0,13.928494429669053,0.026498734406093398,1870388779344.9854,2018
3208,GEOS,75748000.0,0.1448,-0.067,-0.2536,-0.1088,-0.0882,-0.1422,7.4157,0.0,-0.0665,0.0,-0.2452,0.0,-0.0434,0.0,0.0,0.0,1.0221,Energy,184919757.6,51.627484823774175,0.016520238105714603,1119352859303.12,2018
3215,NTWK,60930258.0,0.4793,0.183,0.0707,0.0686,0.0402,0.0844,-1.3678,0.1422,-0.0976,-0.1549,-0.0219,-0.16699999999999998,0.0122,0.0,14.6053,4.3223,1.0106,Technology,63590085.15,-36.50793843018249,0.0013856218607568953,4589281314836.065,2018
3223,WDFC,408518000.0,0.5514,0.213,0.1596,0.4194,0.2389,0.5506,0.4279,0.5557,0.044,0.1092,0.0431,0.1278,0.0419,0.1507,38.1613,28.6579,15.8278,Basic Materials,2461570961.85,10.51091310943753,0.49149098001858693,500837464353.244,2018
3227,NP,1034900000.0,0.1772,0.086,0.0352,0.0933,0.0484,0.0658,2.5638,0.6128,0.0208,0.0,0.0478,-0.0776,0.0505,-0.1086,27.4047,13.6798,2.5452,Basic Materials,993775594.08,21.60967007152804,0.19842277481444232,500837464353.244,2018
3230,FVE,1390394000.0,0.1762,-0.025,-0.0533,-1.0409,-0.2841,-0.4866,0.3147,0.8340000000000001,-0.0187,0.0,0.0082,0.0,-0.0027,0.0,0.0,0.0,0.336,Healthcare,24272745.6,-34.912277854527176,0.0008834569437115362,2747473521236.533,2018
