,Company,Revenue,Gross Margin,EBITDA Margin,Net Profit Margin,returnOnEquity,ROIC,returnOnAssets,Net Debt to EBITDA,Debt to Equity,10Y Revenue Growth (per Share),10Y Net Income Growth (per Share),5Y Revenue Growth (per Share),5Y Net Income Growth (per Share),3Y Revenue Growth (per Share),3Y Net Income Growth (per Share),PE ratio,Enterprise Value over EBITDA,priceBookValueRatio,Sector,Market Cap,priceVar,Market Capitalisation,Sector Market Cap,year
4361,CTXS,2824686000.0,0.8444,0.258,-0.0073,-0.0209,0.1496,-0.0175,0.5208,2.1436,0.0934,0.0,0.0623,0.0,0.0042,0.0,0.0,18.8453,13.1747,Technology,13363385793.94,15.898579459553128,0.333660051815469,4005090127280.3955,2017
4368,NTCT,1162112000.0,0.7021,0.191,0.0286,0.0137,0.0144,0.0731,-0.6424,0.1231,0.1458,0.0399,0.114,-0.1409,0.0953,-0.3275,105.4167,15.0318,1.4314,Technology,3483313955.55,-24.625202956189572,0.08697217402983387,4005090127280.3955,2017
4369,TTWO,1779748000.0,0.4252,0.069,0.0378,0.0671,0.0,0.1167,-11.9828,0.251,0.0613,0.0,0.1374,0.0,-0.0989,-0.4355,81.1918,36.7404,5.9883,Technology,6010582435.46,-8.805807099459988,0.15007358747108665,4005090127280.3955,2017
4370,KLAC,3480014000.0,0.6304,0.389,0.2661,0.6982,0.5501,0.2738,-0.0637,2.2093,0.0485,0.0825,0.0318,0.0548,0.0802,0.1902,15.4578,10.5345,10.8084,Technology,14345347630.73,-13.363552417912715,0.3581778979957942,4005090127280.3955,2017
4375,NUAN,1939362000.0,0.5598,0.14,-0.0779,-0.0782,0.0075,-0.3843,6.5120000000000005,1.3552,0.0698,0.0,0.0445,0.0,0.0337,0.0,0.0,21.1029,2.0641,Technology,3972915917.6854,-20.397114377742138,0.09919666702689553,4005090127280.3955,2017
4376,TEL,12185000000.0,0.3433,0.214,0.1381,0.1726,0.0779,0.3213,1.2005,0.4455,0.031,0.0,0.0194,0.1268,0.0553,0.0296,17.5232,12.4724,3.0239,Technology,29352083179.88,-18.79500933898704,0.7328694797640211,4005090127280.3955,2017
4385,AKAM,2489035000.0,0.6481,0.28300000000000003,0.0895,0.0663,0.0564,0.1271,-0.0695,0.1972,0.1402,0.0768,0.1344,0.0252,0.0961,-0.115,50.4308,15.6527,3.3035,Technology,11089587943.28,-6.8334287589548826,0.27688735061775605,4005090127280.3955,2017
4389,NTAP,5491000000.0,0.6126,0.154,0.0876,0.173,0.2284,0.1673,-3.4569,0.7169,0.1021,0.0811,0.0311,0.0101,0.0239,-0.0232,22.7714,9.2909,3.856,Technology,10797410420.8,9.17533968648559,0.26959219587230215,4005090127280.3955,2017
4390,VIAV,805000000.0,0.595,0.316,0.199,0.2037,0.0101,0.1017,-2.0315,1.1844,-0.0614,0.0,-0.1349,0.0,-0.04,0.0,15.0429,7.3709,3.0422,Technology,2390070863.7,12.165180222625475,0.059675832197138255,4005090127280.3955,2017
4395,VSH,2599368000.0,0.2705,0.181,-0.0078,-0.0142,0.15,-0.008,-1.4324,0.4352,0.0158,0.0,0.036000000000000004,0.0,0.0185,0.0,0.0,5.1149,2.1516,Technology,3074481428.9,-14.001290294992295,0.07676435064365672,4005090127280.3955,2017
4396,TER,2136606000.0,0.5717,0.306,0.1206,0.1319,0.3742,0.1236,-2.1583,0.1873,0.0606,0.1191,0.04,0.023,0.0993,0.481,33.9846,11.0898,4.4326,Technology,8666248511.4,-28.32805692447248,0.21638086125379416,4005090127280.3955,2017
4399,JNPR,5027200000.0,0.6111,0.206,0.0609,0.0654,0.1047,0.0883,-0.8640000000000001,0.4564,0.097,0.0191,0.0969,0.1776,0.0958,0.0,35.4321,9.5085,2.2735,Technology,10760442296.1,-3.7610219697624863,0.26866916733798296,4005090127280.3955,2017
4400,MCHP,3407800000.0,0.5156,0.205,0.0483,0.0503,0.0301,0.0721,2.3562,0.9021,0.1252,-0.0752,0.1676,-0.1551,0.1723,-0.2756,97.0789,25.191,5.0241,Technology,15968365133.7,-19.037610434024575,0.39870176765642756,4005090127280.3955,2017
4401,KLIC,809041000.0,0.4723,0.168,0.1559,0.1371,0.1914,0.1523,-4.3586,0.0175,0.0564,0.1024,0.0128,-0.0393,0.1531,0.2921,12.3483,7.1303,1.6901,Technology,1562730743.0,-15.785378397939505,0.039018616144380056,4005090127280.3955,2017
4406,INTU,5196000000.0,0.8464,0.319,0.1896,0.7275,0.6344,1.9661,-0.1744,0.3604,0.0999,0.1155,0.0946,0.0745,0.1074,0.0639,35.8251,21.042,26.0436,Technology,35155523730.41,25.11299671298316,0.8777711016026973,4005090127280.3955,2017
4407,XLNX,2356742000.0,0.6993,0.32299999999999995,0.2665,0.2505,0.4513,0.1911,-2.4581,0.5789,0.0553,0.0915,0.0192,0.0438,0.0146,0.0171,22.9639,16.2537,5.7182,Technology,14234091978.36,27.948907528805147,0.3554000415972031,4005090127280.3955,2017
4411,SWKS,3651400000.0,0.5044,0.414,0.2767,0.2485,0.305,0.3229,-1.0695,0.0,0.1563,0.3129,0.18600000000000005,0.382,0.1741,0.3088,18.5949,11.3152,4.5966,Technology,18723119858.4,-30.837336062754396,0.46748310932802134,4005090127280.3955,2017
4412,IIVI,972046000.0,0.3995,0.195,0.098,0.1058,0.0754,0.1076,0.3706,0.3798,0.1358,0.0891,0.1345,0.0955,0.1176,0.3447,22.5658,11.8132,2.4044,Technology,2165316330.8,-32.93388830346073,0.054064109969738185,4005090127280.3955,2017
4413,TDC,2156000000.0,0.475,0.098,-0.0311,-0.1003,0.0604,-0.0789,-1.4739,1.1647,0.0617,0.0,0.0158,0.0,-0.0087,0.0,0.0,20.5985,6.9893,Technology,4657290000.0,-0.3377528252693306,0.11628427456044473,4005090127280.3955,2017
4416,LDOS,10170000000.0,0.1408,0.086,0.036000000000000004,0.1086,0.053,0.5199,3.124,0.9231,-0.027000000000000003,-0.0518,-0.0228,-0.17,-0.0056,0.0,26.7925,14.339,2.8986,Technology,9768308442.2,-15.97445422817358,0.24389734392401913,4005090127280.3955,2017
4419,ADI,5107503000.0,0.5994,0.326,0.1424,0.0716,0.0351,0.3905,4.09,0.7726,0.0682,0.0317,0.1028,-0.0075,0.1726,0.0148,43.6938,24.275,3.3078,Technology,33575418473.4,-3.001002017674828,0.8383186746461296,4005090127280.3955,2017
4420,OLED,335629000.0,0.8079999999999999,0.516,0.3095,0.1576,0.309,0.203,-2.4273,0.0,0.3587,0.0,0.3172,0.6028,0.2026,0.3494,79.3379,44.7766,12.3252,Technology,8173304597.5,-46.02891092927445,0.2040729256459948,4005090127280.3955,2017
4423,EXTR,607084000.0,0.5452,0.054000000000000006,-0.0029,-0.0139,0.0294,-0.0151,-1.1431,0.7376,0.0644,0.0,0.1018,0.0,0.0102,0.0,0.0,29.6163,8.1064,Technology,1015738246.36,-51.96850396657182,0.025361183246323696,4005090127280.3955,2017
4425,VECO,475686000.0,0.3705,-0.041,-0.108,-0.0612,-0.0541,-0.1122,2.7129,0.3281,-0.0185,0.0,-0.0429,0.0,0.0255,0.0,0.0,0.0,0.9055,Technology,775245639.45,-53.83177445702357,0.019356509212351245,4005090127280.3955,2017
4428,BDC,2388643000.0,0.3913,0.139,0.039,0.065,0.0566,0.0851,3.0086,1.0882,0.0225,-0.0313,0.0675,-0.1253,0.0198,0.0867,57.2464,13.0363,2.3204,Technology,3331737468.0,-46.95386869745652,0.08318757786013603,4005090127280.3955,2017
4430,MANH,594599000.0,0.5867,0.326,0.1959,0.6658,1.7791,0.9763,-0.6474,0.0,0.1031,0.1908,0.1243,0.2062,0.0942,0.1548,29.9167,17.2211,19.6876,Technology,3464580018.48,-15.69836779375314,0.08650442083390962,4005090127280.3955,2017
4441,EQIX,4368428000.0,0.498,0.414,0.0533,0.034,0.0313,0.0224,4.7785,1.4716,0.1601,0.0,0.0765,0.0077,0.0679,0.0,147.4983,24.117,5.1262,Technology,34964203863.24,-19.292035549565192,0.872994183703476,4005090127280.3955,2017
4444,FIS,8668000000.0,0.3316,0.307,0.1455,0.1177,0.0431,4.3937,3.0386,0.8181,0.0578,0.0277,0.0575,0.1931,0.0529,0.1705,24.5288,14.7773,2.8868,Technology,31283483228.7,10.77918638423476,0.7810931148743623,4005090127280.3955,2017
4446,MXIM,2295615000.0,0.6301,0.368,0.249,0.2595,0.2808,0.1573,-1.4897,0.6754,0.026,0.085,-0.0025,0.0886,-0.0217,0.1726,22.6634,13.8381,5.8723,Technology,12934895999.76,-1.1117822712735836,0.3229614213087203,4005090127280.3955,2017
4449,FORM,548441000.0,0.3931,0.166,0.0746,0.0892,0.0671,0.1571,-0.3949,0.2304,-0.0235,-0.0939,0.1652,0.0,0.1646,0.0,28.8596,12.7604,2.6132,Technology,1200592508.15,-14.34650760423341,0.029976666441842267,4005090127280.3955,2017
4450,BRKS,527499000.0,0.377,0.179,0.1187,0.103,0.0173,0.239,-1.0751,0.0,-0.0284,-0.0795,0.002,-0.1559,0.0153,0.2413,34.6889,21.9594,3.5869,Technology,2177885346.0,7.721776954904801,0.05437793599613362,4005090127280.3955,2017
4464,CREE,771500000.0,0.3163,0.173,-0.1272,-0.0441,-0.0069,-0.0667,-3.4928,0.0652,0.0456,0.0,-0.0506,0.0,-0.1692,0.0,0.0,14.9511,1.1102,Technology,2460420373.59,12.165703890671216,0.06143233473901164,4005090127280.3955,2017
4465,COHR,1723311000.0,0.4354,0.255,0.1202,0.1781,0.1382,0.1768,0.2674,0.5107,0.139,0.3248,0.1661,0.2592,0.2992,0.5245,27.7364,13.4289,4.9558,Technology,5779771619.7,-63.70970648374629,0.14431065059763531,4005090127280.3955,2017
4466,AYI,3505100000.0,0.4226,0.171,0.0918,0.1931,0.1658,0.345,0.0764,0.2143,0.0583,0.0794,0.1173,0.2158,0.133,0.2203,23.6984,12.4854,4.4473,Technology,7441674153.42,-35.82745689835079,0.18580541053824354,4005090127280.3955,2017
4467,IMMR,35013000.0,0.9944,-1.252,-1.2935,-4.69,0.0,-1.4096,1.0615,0.0,0.0097,0.0,0.0068,0.0,-0.1381,0.0,0.0,0.0,21.4756,Technology,207391312.87,26.37517412290212,0.0051781934058704035,4005090127280.3955,2017
4473,EGOV,336508000.0,0.4043,0.253,0.1534,0.3068,3.0871,0.3058,-1.8856,0.0,0.1387,0.1496,0.093,0.138,0.068,0.0919,21.9481,11.2492,6.6571,Technology,1119949175.8,-24.51776523469466,0.027963145402685033,4005090127280.3955,2017
4475,DDD,646069000.0,0.4718,0.011,-0.1025,-0.107,-0.0616,-0.2013,-17.8642,0.0125,0.0919,0.0,0.0654,0.0,-0.0117,0.0,0.0,125.4125,1.6669,Technology,1031592039.36,12.251651272265685,0.025757024350922388,4005090127280.3955,2017
4481,SYNA,1718000000.0,0.298,0.111,0.0433,0.1024,0.0758,0.1332,-0.6322,0.334,0.2477,0.1823,0.2097,0.0103,0.3093,-0.1328,36.9357,10.1762,2.4102,Technology,1773907568.33,-9.574732187867392,0.0442913270851797,4005090127280.3955,2017
4487,LPSN,218876000.0,0.7341,-0.003,-0.0831,-0.1299,-0.1271,-0.3751,86.3308,0.0,0.1251,0.0,0.0641,0.0,0.0026,0.0,0.0,0.0,4.7184,Technology,690484408.8,62.586206811503494,0.0172401715531147,4005090127280.3955,2017
4488,ADTN,666900000.0,0.4553,0.091,0.0357,0.0479,0.0508,0.0609,-1.263,0.0514,0.0702,-0.0788,0.0714,-0.079,0.0661,-0.1512,40.0,14.5406,1.9394,Technology,962991820.0,-44.99041690702747,0.024044198492329735,4005090127280.3955,2017
4489,WHR,21253000000.0,0.1695,0.081,0.0165,0.0834,0.0694,0.1012,2.3438,1.243,0.0161,-0.0521,0.0453,-0.0144,0.0454,-0.1684,35.1444,9.3789,2.8612,Technology,12072229588.13,-34.24421486150192,0.3014221704001326,4005090127280.3955,2017
4497,FFIV,2090041000.0,0.8309,0.305,0.2013,0.3423,0.6714,0.7082,-1.5973,0.0,0.1782,0.2163,0.1335,0.1352,0.1234,0.1668,18.8598,10.7514,6.3476,Technology,7861984485.96,22.213000860997127,0.1962998143889106,4005090127280.3955,2017
4499,CRUS,1538940000.0,0.4924,0.248,0.1697,0.2268,0.2421,0.3265,-1.0233,0.0521,0.2787,0.292,0.2989,0.2494,0.2888,0.339,14.682,9.1458,3.3741,Technology,3885390776.48,-37.66672817863074,0.09701131942112684,4005090127280.3955,2017
4500,WSO,4341955000.0,0.2454,0.075,0.048,0.1604,0.1686,0.2057,-0.1788,0.017,0.0615,0.0886,0.0407,0.1423,0.0252,0.1043,29.2375,18.3977,4.6778,Technology,6071517151.93,-15.451182152051327,0.1515950193124065,4005090127280.3955,2017
4509,ENS,2367149000.0,0.2754,0.123,0.0677,0.1452,0.1107,0.1232,0.3638,0.5493,0.0537,0.1429,0.031,0.0456,0.0153,0.0525,21.393,12.1521,3.107,Technology,3428374383.26,12.637607249768255,0.08560043031011623,4005090127280.3955,2017
4511,FLIR,1800434000.0,0.477,0.204,0.0596,0.0584,0.1034,0.0853,-0.2682,0.2293,0.0851,-0.0237,0.0676,-0.1219,0.0615,-0.1835,60.3974,17.5257,3.5585,Technology,6528232163.74,-6.41566431995238,0.16299838346391748,4005090127280.3955,2017
4512,JCOM,1117838000.0,0.8459,0.384,0.1247,0.1367,0.0836,0.3204,1.5147,0.982,0.1795,0.0768,0.2352,0.0184,0.2241,0.033,25.9204,9.9522,3.5038,Technology,3626307103.32,-5.391777619030347,0.0905424594223151,4005090127280.3955,2017
4516,UCTT,924351000.0,0.1813,0.108,0.0812,0.25,0.1862,0.3232,-0.1601,0.1741,0.0385,0.1165,0.12,0.6215,0.1641,0.7965,10.2622,7.596,2.5842,Technology,776455349.87,-64.24651719677243,0.01938671353688717,4005090127280.3955,2017
4518,BCOR,509557000.0,0.5171,0.077,0.0531,0.0499,0.0345,0.4705,7.044,0.6245,0.1031,-0.0088,0.026,0.0173,0.6611,0.0,37.2951,33.7536,1.9428,Technology,1049366272.5,17.098898416037088,0.02620081544113861,4005090127280.3955,2017
4521,APH,7011300000.0,0.3295,0.237,0.0928,0.163,0.1348,0.1671,1.0768,0.8879,0.1112,0.0796,0.1154,0.0436,0.1034,-0.0206,41.2207,17.214000000000002,6.7207,Technology,26808772628.8,-6.8241208871006265,0.6693675242460561,4005090127280.3955,2017
4530,XPER,373732000.0,0.9831,0.238,-0.1513,-0.1298,-0.0232,-0.3088,4.2543,1.3308,0.0631,0.0,0.1346,0.0,0.1286,0.0,0.0,17.9004,2.7801,Technology,1215598283.8,-21.930121484503022,0.030351334056630486,4005090127280.3955,2017
4533,AMKR,4207031000.0,0.1809,0.231,0.0626,0.1554,0.0943,0.0872,0.7845,0.8044,0.015,-0.0098,0.0043,0.3339,0.0908,0.2518,9.3818,3.3280000000000003,1.4548,Technology,2469365513.28,-36.43410720186772,0.06165567901855909,4005090127280.3955,2017
4535,MITK,45390000.0,0.911,0.09,0.3105,0.2295,0.0882,0.3359,-10.4231,0.0,0.1523,0.0,0.3054,0.0,0.2972,0.0,22.5581,69.3477,5.3921,Technology,325784141.8,21.46068407811729,0.008134252449924754,4005090127280.3955,2017
4536,BHE,2454479000.0,0.092,0.053,-0.013,-0.0238,0.053,-0.0238,-4.1126,0.1581,0.0202,0.0,0.0243,0.0,-0.0184,0.0,0.0,7.0776,1.0754,Technology,1444454689.65,-25.356541407749138,0.03606547277953114,4005090127280.3955,2017
4537,INFN,740739000.0,0.3294,-0.156,-0.2626,-0.2923,-0.1835,-0.4753,1.0314,0.2178,0.0033,0.0,0.0482,0.0,-0.0249,0.0,0.0,0.0,1.4978,Technology,996012590.75,-40.179910586242315,0.024868668596637288,4005090127280.3955,2017
4541,GLUU,286827000.0,0.5079,-0.308,-0.3402,-0.6341,-0.5608,-5.0549,0.7285,0.0,-0.0302,0.0,0.0467,0.0,-0.0455,0.0,0.0,0.0,3.2492,Technology,497434066.14,122.31403417096412,0.012420046748805029,4005090127280.3955,2017
4543,LLNW,184360000.0,0.4762,0.073,-0.0414,-0.0529,-0.0482,-0.1037,-3.683,0.0,-0.0048,0.0,-0.0098,0.0,0.009000000000000001,0.0,0.0,33.3516,3.4533,Technology,495894312.12,-48.230090176025705,0.012381601820699365,4005090127280.3955,2017
4544,CSGS,789582000.0,0.5,0.187,0.0777,0.179,0.1491,0.1631,0.4775,0.9679,0.0907,0.0346,0.0069,0.0449,0.0171,0.1982,23.4392,10.5538,4.2021,Technology,1485088923.6,-26.75828985495821,0.03708003756231149,4005090127280.3955,2017
4546,WAT,2309078000.0,0.5899,0.348,0.0088,0.0091,0.2903,0.0051,-1.7364,0.8943,0.0704,-0.2094,0.0663,-0.4542,0.0706,-0.6322,782.76,17.6231,6.96,Technology,15563815901.04,-3.5975310220714025,0.38860089052748503,4005090127280.3955,2017
4547,MKSI,1915977000.0,0.4653,0.293,0.177,0.2134,0.1605,0.3033,-0.2679,0.2473,0.0984,0.1512,0.2371,0.4703,0.3412,0.4228,15.6709,9.2235,3.3537,Technology,5326296924.6,-33.46965404772113,0.13298819140973372,4005090127280.3955,2017
4558,BLKB,788487000.0,0.541,0.183,0.0934,0.219,0.2224,-0.5536,-1.3987,1.3031,0.1111,0.0805,0.1076,0.6029,0.1061,0.3611,59.6962,30.0158,13.1251,Technology,4535810600.4,-32.96413739360946,0.113251149318829,4005090127280.3955,2017
4560,HLIT,358246000.0,0.474,-0.142,-0.2316,-0.3799,-0.1399,-1.4072,-1.4725,0.6032,0.0153,0.0,0.0156,0.0,-0.019,0.0,0.0,0.0,1.5781,Technology,342797989.8,12.380952489078725,0.008559058071254254,4005090127280.3955,2017
4563,ROG,821043000.0,0.388,0.223,0.098,0.105,0.0972,0.1546,-0.2387,0.1793,0.0609,0.1268,0.084,0.0127,0.1022,0.1449,38.8014,16.8831,4.0909,Technology,3135949471.48,-42.37012164155063,0.07829909869242882,4005090127280.3955,2017
4567,AXTI,98673000.0,0.3494,0.156,0.1028,0.0552,0.066,0.0617,-4.1911,0.0,0.0312,0.044,-0.0084,0.2286,0.008,0.0,32.4074,17.9609,1.8459,Technology,340299260.0,-50.285715375627795,0.00849666921805517,4005090127280.3955,2017
4570,EPAY,349412000.0,0.5366,0.065,-0.0948,-0.1265,-0.0353,0.5328,2.5329,0.7012,0.0627,0.0,0.0712,0.0,0.042,0.0,0.0,48.6555,3.6967,Technology,1040478474.07,38.96930726027213,0.025978902871195145,4005090127280.3955,2017
4571,AVT,17439963000.0,0.1359,0.047,0.0301,0.1014,0.0449,0.0938,0.7998,0.3434,0.0263,0.0453,-0.0469,0.0144,-0.1168,0.015,9.5278,6.7453,0.9432,Technology,4918514254.15,-8.094004216108958,0.12280658107161879,4005090127280.3955,2017
4572,RMBS,393096000.0,0.7987,0.28,-0.0582,-0.04,0.067,-0.078,-0.7114,0.4394,0.0751,0.0,0.1104,0.0,0.112,0.0,0.0,13.5568,2.7434,Technology,1568728448.82,-46.326101492169954,0.03916836822559158,4005090127280.3955,2017
4573,OTEX,2291057000.0,0.6676,0.312,0.4477,0.2904,0.0364,9.8762,2.9703,0.7275,0.1159,0.4344,0.1159,0.4952,0.0996,0.6428,7.8069,14.5979,2.3563,Technology,8324214717.14,-4.8080333731468885,0.2078408837903593,4005090127280.3955,2017
4574,SANM,6868619000.0,0.0757,0.05,0.0202,0.0843,0.07400000000000001,0.0846,0.212,0.2912,0.0127,0.0,0.0423,-0.0341,0.0713,-0.0781,20.7527,8.6397,1.7401,Technology,2909361631.8,-27.747747696146174,0.07264160204493486,4005090127280.3955,2017
4575,KOPN,27841490.0,0.3492,-0.923,-0.9066,-0.3288,-1.9231,-0.3471,2.6752,0.0,-0.1214,0.0,-0.0607,0.0,-0.0778,0.0,0.0,0.0,3.0425,Technology,243337098.49,-69.04024786083913,0.006075695945829686,4005090127280.3955,2017
4577,RNWK,78718000.0,0.7057,-0.205,-0.2071,-0.2059,-0.6442,-0.2763,3.8629,0.0,-0.1776,0.0,-0.2218,0.0,-0.213,0.0,0.0,0.0,1.5931,Technology,126083697.22,-31.65680874062232,0.003148086390395801,4005090127280.3955,2017
4580,DIOD,1054204000.0,0.3384,0.161,-0.0017,-0.0022,0.049,-0.0021,0.3581,0.3237,0.0786,0.0,0.093,0.0,0.0458,0.0,0.0,8.8766,1.7382,Technology,1445155203.8,10.25289839092394,0.03608296337594065,4005090127280.3955,2017
4584,SMTC,544272000.0,0.5969,0.238,0.1004,0.0903,0.0867,0.1288,-0.4341,0.3981,0.0908,0.0687,0.0242,-0.094,-0.0192,0.0,39.4048,16.3533,3.5938,Technology,2172579172.3,31.81034464803991,0.05424545024596642,4005090127280.3955,2017
4588,MSTR,503843000.0,0.8082,0.173,0.0361,0.03,0.0,0.0283,-7.7708,0.0,0.0493,-0.1036,-0.0307,-0.0318,-0.0497,0.5282,82.8931,9.5695,2.4901,Technology,1508713809.2,-3.072839877072976,0.03766990907204559,4005090127280.3955,2017
4590,GRMN,3121560000.0,0.5760000000000001,0.251,0.2271,0.184,0.1377,0.3298,-1.3448,0.0,0.0072,-0.0096,0.0384,0.0655,0.0453,0.2693,15.7931,13.7109,3.0613,Technology,11793529467.72,10.817960103671746,0.29446352249077207,4005090127280.3955,2017
4594,MLNX,863893000.0,0.6522,0.1,-0.0225,-0.0184,-0.0115,-0.0462,-2.3172,0.0688,0.1898,0.0,0.0723,0.0,0.1841,0.0,0.0,35.8471,3.1498,Technology,3310373235.0,42.12307269756611,0.0826541508379954,4005090127280.3955,2017
4600,PEGA,888467000.0,0.6852,0.125,0.1109,0.1503,0.1178,0.2792,-2.0167,0.0,0.1766,0.3006,0.1347,0.3452,0.1407,0.4295,37.7953,31.6683,5.7048,Technology,3737277984.0,-0.13807052622693766,0.09331320557666826,4005090127280.3955,2017
4601,NOVT,521290000.0,0.423,0.214,0.1152,0.1928,0.0733,0.2388,1.2036,0.7531,-0.0315,0.0486,0.1571,0.2442,0.1214,0.0,43.8596,16.674,5.5916,Technology,1729606900.0,24.752475247524753,0.04318521793601851,4005090127280.3955,2017
4602,PXLW,80637000.0,0.5179,0.027000000000000003,-0.0518,-0.1058,-0.0584,-0.1763,-9.7121,0.1539,-0.0903,0.0,-0.0479,0.0,-0.0148,0.0,0.0,92.625,5.7559,Technology,226062540.0,-56.0606039807378,0.005644380845769003,4005090127280.3955,2017
4603,AEIS,671012000.0,0.5311,0.312,0.2055,0.2648,0.5788,0.272,-1.9601,0.0,0.0708,0.1638,0.0775,0.4563,0.2292,0.4396,20.0029,11.1868,5.2867,Technology,2752614234.15,-38.150125284302376,0.06872789741735792,4005090127280.3955,2017
4605,VRTU,858731000.0,0.2769,0.056,0.0138,0.0239,0.0229,0.0251,-0.6573,0.3734,0.0328,-0.1876,0.2052,-0.1341,0.2355,-0.33,75.55,18.222,1.8214,Technology,905316314.84,-4.054965672020935,0.022604143379283785,4005090127280.3955,2017
4607,MEET,123753813.0,1.0,-0.3670000000000001,-0.5219,-0.3481,-0.1622,-5.1512,-0.6827,0.3023,0.5858,0.0,0.0707,0.0,0.1841,0.0,0.0,0.0,1.1422,Technology,211827747.2,56.9491538848044,0.005288963305897909,4005090127280.3955,2017
4610,AME,4300170000.0,0.3346,0.251,0.1585,0.1692,0.0894,0.5286,1.4174,0.5398,0.0761,0.1195,0.0623,0.0926,0.0438,0.0744,24.5777,17.0149,4.1683,Technology,16813776663.75,-6.25475122253275,0.4198101947625128,4005090127280.3955,2017
4615,KEM,757338000.0,0.2448,0.171,0.0623,0.3053,0.044,0.1029,2.1525,2.5131,-0.0343,0.1541,-0.0529,0.4564,-0.0417,0.0,11.8812,6.4667,3.6357,Technology,558078120.0,12.074113929050926,0.013934221260058277,4005090127280.3955,2017
4616,SCSC,3568186000.0,0.1075,0.036000000000000004,0.0194,0.0827,0.0581,0.1016,0.3178,0.1162,0.0622,0.0516,0.0504,0.0015,0.1108,-0.0178,14.708,8.1847,1.2198,Technology,1020166531.8,-3.6974780577442568,0.025471749683014768,4005090127280.3955,2017
4618,LUNA,33081865.0,0.4041,0.49,0.4418,0.295,-0.0847,0.3121,-2.124,0.0515,-0.0961,0.0,-0.0873,0.0,-0.0566,0.0956,4.8077,2.2564,1.3869999999999998,Technology,71007217.5,33.99999618530273,0.0017729243348692512,4005090127280.3955,2017
4620,HUBB,3668800000.0,0.3148,0.158,0.0663,0.1488,0.121,0.1792,1.1489,0.6457,0.0452,0.0229,0.0549,-0.0254,0.0563,-0.0691,30.362,13.8199,4.4924,Technology,7341550433.8,-23.964681130697702,0.18330549876502242,4005090127280.3955,2017
4621,MRCY,408588000.0,0.4688,0.174,0.0609,0.0343,0.0333,0.1106,-0.5872,0.0,0.0029,0.0,0.0389,-0.0504,0.1306,0.0,71.339,27.9018,2.6821,Technology,2020017036.18,-5.7968123569441055,0.050436244178896084,4005090127280.3955,2017
4624,VSAT,1559337000.0,0.3273,0.183,0.0152,0.0137,0.0091,0.0123,2.5182,0.4893,0.0513,-0.0808,0.0787,0.2073,0.0029,0.0,141.8222,15.3965,2.1209,Technology,3675331894.6,-20.95736214048602,0.09176652154631253,4005090127280.3955,2017
4626,CACI,4354617000.0,0.326,0.085,0.0376,0.0913,0.0551,0.3679,3.1598,0.6866,0.1093,0.101,0.0506,0.0164,0.0546,0.0511,18.6364,11.4471,1.7013,Technology,3058202166.75,7.364894023354423,0.07635788632868126,4005090127280.3955,2017
4634,LOGI,2221427000.0,0.3692,0.12,0.0927,0.2405,0.2868,0.3396,-2.0624,0.0,0.0194,0.0009,0.0066,0.1631,0.0312,0.4004,25.0945,17.352,6.0315,Technology,5154077717.88,-5.816506848803706,0.1286881831390848,4005090127280.3955,2017
4635,EBIX,363971000.0,0.6442,0.35200000000000004,0.2764,0.2047,0.0829,0.6812,2.4642,0.8324,0.2235,0.2153,0.1641,0.108,0.2672,0.2379,24.2163,21.4369,4.9448,Technology,2429943091.5,-44.66180949335533,0.06067137103728603,4005090127280.3955,2017
4636,ANSS,1095250000.0,0.8629,0.423,0.2367,0.1154,0.1683,0.3607,-1.903,0.0,0.1003,0.1116,0.0839,0.0678,0.0822,0.0331,48.7049,25.302,5.5929,Technology,12606023264.15,-3.776506560149262,0.3147500521470151,4005090127280.3955,2017
4637,ITRI,2018197000.0,0.3353,0.103,0.0284,0.0729,0.0871,0.1056,0.6037,0.7798,0.0054,0.0,-0.0102,-0.1151,0.0165,0.0,46.8243,13.4636,3.4145,Technology,2683657191.6,-31.76046344441276,0.06700616231630978,4005090127280.3955,2017
4646,PRGS,397572000.0,0.826,0.196,0.0941,0.0995,0.1326,0.3832,-0.7936,0.3242,0.0043,0.0137,0.1034,0.006,0.0809,-0.07200000000000001,53.0,24.628,5.2202,Technology,1976379330.12,-16.722584752506762,0.04934668802227516,4005090127280.3955,2017
4650,ARW,26554563000.0,0.1264,0.038,0.0151,0.0813,0.0731,0.0759,2.5405,0.6647,0.0872,0.032,0.099,-0.0043,0.0908,-0.035,17.8899,9.632,1.446,Technology,7145167060.0,-15.107121507076867,0.17840215408215626,4005090127280.3955,2017
4652,ACLS,410561000.0,0.366,0.131,0.3092,0.359,0.1088,0.428,-1.6022,0.1349,-0.0176,0.0,0.1196,0.0,0.2221,0.0,7.1898,15.6025,2.6586,Technology,928259114.4,-39.76311439380199,0.023176984409844538,4005090127280.3955,2017
4657,ASUR,54442000.0,0.7682,0.093,-0.1051,-0.0897,-0.0054,-0.2572,9.5049,1.1896,-0.07200000000000001,0.0,0.048,0.0,0.0332,0.0,0.0,46.3779,2.932,Technology,186503627.2,-66.04278134523794,0.0046566649257065,4005090127280.3955,2017
